x averagetime averagesmooth time timedelta speed speeddelta speedaverage speedaveragetime speedmax speedmaxtime maxspeed maxspeeddelta maxspeedaverage angle angledelta acceleration accelerationsmooth accelerationdelta accelerationmin accelerationmax accelerationmintime accelerationmaxtime distance distancedelta turn turndelta rpm
242 100 10 12.65 0.05 4.69 0.02 4.88 4.10 8.35 5.48 9.09 0.84 5.41 14.01 1.86 0.39 -1.61 -1.68 -15.18 29.83 11.63 -9.13 59.95 0.24 0.35 0.05 6096.45
243 100 10 12.70 0.05 5.18 0.49 4.88 4.12 8.35 5.48 11.94 2.85 5.44 11.21 -2.80 10.15 -0.04 9.76 -15.18 29.83 11.63 -9.13 60.20 0.25 0.28 -0.07 6729.20
244 100 10 12.75 0.05 5.43 0.25 4.89 4.14 8.35 5.48 13.68 1.74 5.47 5.26 -5.95 5.00 0.85 -5.15 -15.18 29.83 11.63 -9.13 60.48 0.28 0.13 -0.15 7060.31
245 100 10 12.80 0.05 5.50 0.07 4.89 4.16 8.35 5.50 17.09 3.41 5.52 -0.16 -5.43 1.36 1.90 -3.63 -15.18 29.83 11.63 -9.13 60.75 0.27 -0.00 -0.14 7147.21
246 100 10 12.85 0.05 5.66 0.16 4.89 4.18 8.35 5.66 21.85 4.75 5.58 3.33 3.49 3.27 1.74 1.90 -15.18 29.83 11.63 -9.13 61.03 0.28 0.08 0.09 7359.59
247 100 10 12.90 0.05 5.95 0.29 4.90 4.21 8.35 5.95 9.93 -11.92 5.60 8.84 5.51 5.74 1.84 2.47 -15.18 29.83 11.63 -9.13 61.33 0.30 0.22 0.14 7732.41
248 100 10 12.95 0.05 6.24 0.29 4.90 4.24 8.35 6.24 9.92 -0.00 5.62 5.19 -3.66 5.71 2.38 -0.03 -15.18 29.83 11.63 -9.13 61.65 0.32 0.13 -0.09 8110.59
249 100 10 13.00 0.05 6.40 0.16 4.91 4.28 8.35 6.40 9.91 -0.01 5.64 2.17 -3.02 3.02 2.96 -2.68 -15.18 29.83 11.63 -9.13 61.98 0.33 0.05 -0.08 8314.88
250 100 10 13.05 0.05 6.72 0.32 4.92 4.32 8.35 6.72 9.89 -0.02 5.65 -3.81 -5.98 6.47 4.32 3.45 -15.18 29.83 11.63 -9.13 62.31 0.33 -0.10 -0.15 8726.93
251 100 10 13.11 0.05 6.83 0.11 4.92 4.36 8.35 6.83 9.90 0.01 5.67 0.77 4.58 2.02 4.31 -4.45 -15.18 29.83 11.63 -9.13 62.69 0.38 0.02 0.11 8871.31
252 100 10 13.15 0.04 7.09 0.27 4.93 4.41 8.35 7.09 9.88 -0.02 5.69 8.48 7.71 6.04 4.88 4.02 -15.18 29.83 11.63 -9.13 63.00 0.31 0.21 0.19 9216.65
253 100 10 13.21 0.05 7.31 0.22 4.94 4.46 8.35 7.31 9.94 0.06 5.70 7.10 -1.38 4.07 4.27 -1.97 -15.18 29.83 11.63 -9.13 63.39 0.39 0.18 -0.03 9501.96
254 100 10 13.25 0.05 7.65 0.33 4.95 4.52 8.35 7.65 9.84 -0.10 5.72 5.39 -1.71 7.12 4.48 3.05 -15.18 29.83 11.63 -9.13 63.75 0.36 0.13 -0.04 9936.53
255 100 10 13.30 0.05 7.89 0.24 4.96 4.59 8.35 7.89 9.92 0.08 5.74 0.23 -5.16 4.72 4.82 -2.39 -15.18 29.83 11.63 -9.13 64.15 0.40 0.01 -0.13 10249.48
256 100 10 13.35 0.05 8.17 0.28 4.98 4.65 8.35 8.17 9.90 -0.01 5.75 -2.09 -2.32 5.89 5.08 1.17 -15.18 29.83 11.63 -9.13 64.55 0.39 -0.05 -0.06 10616.78
257 100 10 13.40 0.05 8.39 0.22 4.99 4.72 8.39 8.39 9.86 -0.04 5.77 3.05 5.14 4.34 4.94 -1.55 -15.18 29.83 10.15 -9.13 64.97 0.42 0.08 0.13 10898.61
258 100 10 13.45 0.05 8.45 0.06 5.00 4.78 8.45 8.45 9.85 -0.02 5.78 2.37 -0.68 1.17 4.49 -3.17 -15.18 29.83 10.15 -9.13 65.39 0.42 0.06 -0.02 10974.49
259 100 10 13.50 0.05 8.80 0.36 5.02 4.84 8.80 8.80 9.88 0.03 5.80 -2.15 -4.51 6.86 4.87 5.69 -15.18 29.83 10.15 -9.13 65.85 0.46 -0.05 -0.11 11438.07
260 100 10 13.55 0.05 8.99 0.19 5.03 4.90 8.99 8.99 9.83 -0.04 5.82 -1.74 0.40 3.99 4.62 -2.87 -15.18 29.83 10.15 -9.13 66.27 0.42 -0.04 0.01 11681.86
261 100 10 13.60 0.05 9.32 0.33 5.05 4.97 9.32 9.32 9.95 0.11 5.83 1.50 3.24 6.30 5.05 2.31 -15.18 29.83 10.15 -9.13 66.75 0.48 0.04 0.08 12107.65
262 100 10 13.65 0.05 9.51 0.19 5.07 5.03 9.51 9.51 9.90 -0.05 5.85 3.44 1.94 3.94 4.84 -2.36 -15.18 29.83 10.15 -9.13 67.22 0.47 0.09 0.05 12358.35
263 100 10 13.70 0.05 9.78 0.27 5.08 5.10 9.78 9.78 9.92 0.02 5.86 -0.62 -4.06 5.51 4.98 1.57 -15.18 29.83 10.15 -9.13 67.70 0.48 -0.02 -0.10 12709.17
264 100 10 13.75 0.05 9.92 0.13 5.10 5.16 9.92 9.92 9.91 -0.01 5.88 -2.16 -1.54 2.59 4.53 -2.92 -15.18 29.83 10.15 -9.13 68.21 0.52 -0.05 -0.04 12884.17
265 100 10 13.80 0.05 9.75 -0.17 5.12 5.22 9.92 9.92 5.93 -3.98 5.88 2.45 4.61 -3.46 3.71 -6.05 -15.18 29.83 10.15 -9.13 68.68 0.47 0.06 0.12 12668.20
266 100 10 13.85 0.05 9.42 -0.33 5.14 5.27 9.92 9.92 5.96 0.03 5.88 1.46 -0.99 -6.64 2.46 -3.17 -15.18 29.83 10.15 -9.13 69.15 0.47 0.04 -0.02 12237.05
267 100 10 13.90 0.05 9.23 -0.19 5.15 5.32 9.92 9.92 5.94 -0.02 5.88 -1.00 -2.46 -3.70 1.66 2.94 -15.18 29.83 10.15 -9.13 69.63 0.48 -0.03 -0.06 11987.01
268 100 10 13.95 0.05 9.06 -0.17 5.17 5.36 9.92 9.92 5.88 -0.06 5.88 -0.10 0.90 -3.54 1.19 0.16 -15.18 29.83 10.15 -9.13 70.07 0.43 -0.00 0.02 11766.09
269 100 10 14.00 0.05 8.85 -0.20 5.18 5.41 9.92 9.92 5.81 -0.06 5.88 0.29 0.39 -3.97 0.10 -0.43 -15.18 29.83 10.15 -9.13 70.52 0.45 0.01 0.01 11502.74
270 100 10 14.05 0.05 8.50 -0.35 5.19 5.44 9.92 9.92 7.57 1.75 5.88 -0.46 -0.75 -6.99 -1.00 -3.01 -15.18 29.83 10.15 -9.13 70.94 0.43 -0.01 -0.02 11048.75
271 100 10 14.10 0.05 8.35 -0.15 5.20 5.47 9.92 9.92 5.78 -1.78 5.88 -1.08 -0.62 -3.09 -1.94 3.90 -15.18 29.83 10.15 -9.13 71.36 0.42 -0.03 -0.02 10848.07
272 100 10 14.15 0.05 8.07 -0.28 5.21 5.50 9.92 9.92 5.72 -0.06 5.88 -0.05 1.04 -5.65 -2.89 -2.56 -15.18 29.83 10.15 -9.13 71.77 0.40 -0.00 0.03 10481.13
273 100 10 14.20 0.05 7.80 -0.27 5.22 5.53 9.92 9.92 5.69 -0.03 5.88 -0.81 -0.76 -5.44 -3.99 0.21 -15.18 29.83 10.15 -9.13 72.15 0.39 -0.02 -0.02 10127.79
274 100 10 14.25 0.05 7.71 -0.09 5.23 5.56 9.92 9.92 5.66 -0.03 5.88 -1.67 -0.86 -1.81 -4.43 3.63 -15.18 29.83 10.15 -9.13 72.53 0.38 -0.04 -0.02 10012.51
275 100 10 14.30 0.05 7.46 -0.24 5.24 5.59 9.92 9.92 5.61 -0.06 5.88 -2.04 -0.37 -4.59 -4.54 -2.78 -15.18 29.83 10.15 -9.13 72.93 0.40 -0.05 -0.01 9696.54
276 100 10 14.36 0.05 7.13 -0.33 5.25 5.62 9.92 9.92 5.56 -0.05 5.88 -4.34 -2.30 -6.38 -4.52 -1.79 -15.18 29.83 10.15 -9.13 73.30 0.37 -0.11 -0.06 9265.41
277 100 10 14.40 0.04 6.97 -0.16 5.25 5.64 9.92 9.92 5.60 0.04 5.88 -8.91 -4.57 -3.60 -4.51 2.78 -15.18 29.83 10.15 -9.13 73.61 0.31 -0.22 -0.11 9055.07
278 100 10 14.45 0.05 6.62 -0.35 5.26 5.66 9.92 9.92 5.53 -0.07 5.88 -8.94 -0.03 -6.91 -4.84 -3.31 -15.18 29.83 10.15 -9.13 73.94 0.33 -0.22 -0.00 8606.07
279 100 10 14.51 0.06 6.46 -0.17 5.26 5.69 9.92 9.92 5.35 -0.17 5.88 -8.59 0.35 -3.05 -4.75 3.86 -15.18 29.83 10.15 -9.13 74.30 0.36 -0.21 0.01 8388.34
280 100 10 14.55 0.04 6.41 -0.05 5.27 5.71 9.92 9.92 5.10 -0.25 5.87 -9.15 -0.57 -1.13 -4.16 1.92 -15.18 29.83 10.15 -9.13 74.59 0.29 -0.23 -0.01 8322.43
281 100 10 14.60 0.05 6.04 -0.37 5.27 5.73 9.92 9.92 4.64 -0.46 5.87 -4.98 4.17 -7.39 -4.59 -6.26 -15.18 29.83 10.15 -9.13 74.89 0.30 -0.12 0.10 7842.22
282 100 10 14.66 0.06 5.74 -0.30 5.27 5.75 9.92 9.92 4.23 -0.41 5.86 -5.31 -0.32 -5.17 -4.55 2.22 -15.18 29.83 10.15 -9.13 75.22 0.33 -0.13 -0.01 7452.30
283 100 10 14.70 0.04 5.51 -0.23 5.27 5.77 9.92 9.92 4.81 0.58 5.86 -15.25 -9.95 -5.34 -4.54 -0.16 -15.18 29.83 10.15 -9.13 75.46 0.24 -0.38 -0.25 7154.13
284 100 10 14.75 0.05 5.21 -0.30 5.27 5.79 9.92 9.92 4.88 0.07 5.86 -14.10 1.16 -5.65 -4.92 -0.31 -15.18 29.83 10.15 -9.13 75.73 0.28 -0.35 0.03 6765.14
285 100 10 14.80 0.05 5.11 -0.10 5.27 5.81 9.92 9.92 4.74 -0.14 5.85 -12.65 1.45 -2.05 -4.67 3.59 -15.18 29.83 10.15 -7.39 75.98 0.25 -0.32 0.04 6636.99
286 100 10 14.85 0.05 4.84 -0.27 5.27 5.82 9.92 9.92 4.31 -0.43 5.85 -7.38 5.27 -5.54 -4.58 -3.48 -15.18 29.83 10.15 -7.39 76.22 0.24 -0.18 0.13 6284.44
287 100 10 14.90 0.05 4.50 -0.34 5.27 5.82 9.92 9.92 4.37 0.06 5.84 -11.72 -4.34 -6.91 -4.91 -1.37 -15.18 29.83 10.15 -7.39 76.44 0.22 -0.29 -0.11 5844.56
288 100 10 14.95 0.05 4.54 0.04 5.26 5.83 9.92 9.92 4.64 0.26 5.84 -15.09 -3.36 0.81 -4.14 7.72 -15.18 29.83 10.15 -7.39 76.66 0.23 -0.38 -0.08 5897.46
289 100 10 15.00 0.05 4.84 0.30 5.26 5.84 9.92 9.92 4.58 -0.05 5.83 -12.60 2.49 5.96 -3.24 5.14 -15.18 29.83 10.15 -7.39 76.91 0.24 -0.31 0.06 6284.43
290 100 10 15.05 0.05 4.76 -0.08 5.26 5.86 9.92 9.92 4.55 -0.03 5.83 -8.96 3.64 -1.50 -3.28 -7.45 -15.18 29.83 10.15 -7.39 77.16 0.25 -0.22 0.09 6181.31
291 100 10 15.10 0.05 4.63 -0.13 5.26 5.87 9.92 9.92 4.55 -0.00 5.82 -12.29 -3.33 -2.74 -2.81 -1.24 -15.18 29.83 10.15 -7.39 77.38 0.22 -0.31 -0.08 6013.89
292 100 10 15.15 0.05 4.55 -0.07 5.26 5.88 9.92 9.92 3.48 -1.07 5.82 0.96 13.25 -1.48 -2.44 1.26 -15.18 29.83 10.15 -7.39 77.60 0.23 0.02 0.33 5917.53
293 100 10 15.20 0.05 4.19 -0.37 5.25 5.89 9.92 9.92 3.13 -0.35 5.81 0.04 -0.93 -7.30 -2.64 -5.82 -15.18 29.83 10.15 -7.39 77.81 0.21 0.00 -0.02 5443.29
294 100 10 15.25 0.05 4.03 -0.16 5.25 5.89 9.92 9.92 3.57 0.44 5.80 -22.74 -22.78 -3.05 -2.38 4.25 -15.18 29.83 10.15 -7.39 78.02 0.21 -0.57 -0.57 5241.26
295 100 10 15.31 0.05 3.84 -0.20 5.24 5.89 9.92 9.92 3.78 0.21 5.79 -28.75 -6.01 -3.61 -2.54 -0.56 -15.18 29.83 10.15 -7.39 78.23 0.21 -0.72 -0.15 4983.30
296 100 10 15.35 0.04 3.88 0.04 5.24 5.89 9.92 9.92 3.97 0.19 5.79 -30.80 -2.05 0.90 -1.89 4.51 -15.18 29.83 10.15 -7.39 78.40 0.17 -0.77 -0.05 5034.57
297 100 10 15.40 0.05 4.16 0.28 5.24 5.90 9.92 9.92 3.57 -0.40 5.78 -22.83 7.96 5.43 -0.66 4.53 -15.18 29.83 10.15 -7.39 78.62 0.22 -0.57 0.20 5401.45
298 100 10 15.45 0.05 3.54 -0.62 5.23 5.90 9.92 9.92 3.36 -0.21 5.77 -18.87 3.97 -12.81 -2.02 -18.24 -15.18 29.83 10.15 -12.81 78.79 0.17 -0.47 0.10 4602.32
299 100 10 15.50 0.05 3.41 -0.13 5.22 5.89 9.92 9.92 3.48 0.12 5.76 -19.13 -0.27 -2.53 -2.87 10.29 -15.18 29.83 10.15 -12.81 78.96 0.17 -0.48 -0.01 4434.88
300 100 10 15.55 0.05 3.64 0.22 5.22 5.89 9.92 9.92 3.78 0.30 5.76 -18.20 0.93 4.58 -2.26 7.11 -15.18 29.83 10.15 -12.81 79.14 0.18 -0.45 0.02 4726.64
301 100 10 15.60 0.05 3.63 -0.01 5.21 5.89 9.92 9.92 3.35 -0.43 5.75 -10.18 8.02 -0.10 -2.00 -4.69 -15.18 29.83 10.15 -12.81 79.33 0.19 -0.25 0.20 4719.69
302 100 10 15.65 0.05 3.42 -0.22 5.21 5.88 9.92 9.92 3.37 0.03 5.74 -6.83 3.35 -4.42 -2.29 -4.32 -15.18 29.83 10.15 -12.81 79.49 0.17 -0.17 0.08 4438.06
303 100 10 15.70 0.05 3.61 0.19 5.20 5.88 9.92 9.92 3.69 0.32 5.73 -17.06 -10.23 3.73 -1.19 8.15 -15.18 29.83 10.15 -12.81 79.68 0.19 -0.43 -0.26 4689.81
304 100 10 15.75 0.05 3.68 0.07 5.20 5.87 9.92 9.92 3.77 0.08 5.73 -20.92 -3.86 1.44 -0.74 -2.28 -15.18 29.83 10.15 -12.81 79.86 0.18 -0.52 -0.10 4779.77
305 100 10 15.80 0.05 3.52 -0.16 5.19 5.86 9.92 9.92 3.38 -0.38 5.72 -16.79 4.13 -3.23 -0.70 -4.67 -15.18 29.83 10.15 -12.81 80.04 0.18 -0.42 0.10 4570.14
306 100 10 15.85 0.05 3.43 -0.09 5.19 5.85 9.92 9.92 3.47 0.09 5.71 -11.82 4.97 -1.84 -0.98 1.38 -15.18 29.83 10.15 -12.81 80.21 0.17 -0.30 0.12 4450.46
307 100 10 15.90 0.05 3.41 -0.01 5.18 5.83 9.92 9.92 4.26 0.79 5.71 -25.54 -13.72 -0.27 -1.55 1.57 -15.18 29.83 10.15 -12.81 80.38 0.17 -0.64 -0.34 4432.81
308 100 10 15.95 0.05 3.87 0.46 5.18 5.82 9.92 9.92 3.77 -0.49 5.70 -16.16 9.38 9.32 0.67 9.60 -15.18 29.83 10.15 -12.81 80.57 0.19 -0.40 0.23 5026.36
309 100 10 16.00 0.05 3.78 -0.09 5.17 5.80 9.92 9.92 4.02 0.26 5.70 -21.74 -5.58 -1.71 0.75 -11.04 -15.18 29.83 10.15 -12.81 80.76 0.19 -0.54 -0.14 4912.81
310 100 10 16.05 0.05 4.24 0.46 5.17 5.80 9.92 9.92 4.21 0.18 5.69 -25.17 -3.42 9.30 1.22 11.02 -15.18 29.83 10.15 -12.81 80.97 0.21 -0.63 -0.09 5505.09
311 100 10 16.10 0.05 4.51 0.27 5.17 5.79 9.92 9.92 4.83 0.62 5.69 -29.54 -4.37 5.27 1.76 -4.03 -15.18 29.83 10.15 -12.81 81.20 0.23 -0.74 -0.11 5861.43
312 100 10 16.15 0.05 4.86 0.34 5.17 5.79 9.92 9.92 6.58 1.76 5.69 -32.15 -2.62 6.62 2.86 1.34 -15.18 29.83 10.15 -12.81 81.45 0.25 -0.80 -0.07 6308.36
313 100 10 16.20 0.05 5.06 0.21 5.16 5.79 9.92 9.92 8.10 1.51 5.70 -26.24 5.91 4.13 2.90 -2.49 -15.18 29.83 10.15 -12.81 81.71 0.25 -0.66 0.15 6576.34
314 100 10 16.25 0.05 4.44 -0.62 5.16 5.78 9.92 9.92 8.55 0.45 5.71 -19.78 6.46 -12.22 1.54 -16.34 -15.18 29.83 10.15 -12.81 81.93 0.23 -0.49 0.16 5766.91
315 100 10 16.30 0.05 5.70 1.26 5.16 5.79 9.92 9.92 11.07 2.53 5.72 -14.88 4.90 26.23 4.48 38.45 -15.18 29.83 26.23 -12.81 82.21 0.27 -0.37 0.12 7402.66
316 100 10 16.35 0.05 5.34 -0.35 5.16 5.79 9.92 9.92 13.03 1.96 5.75 -7.85 7.03 -7.53 3.91 -33.76 -15.18 29.83 26.23 -12.81 82.46 0.25 -0.20 0.18 6942.60
317 100 10 16.40 0.05 5.62 0.27 5.17 5.80 9.92 9.92 11.52 -1.51 5.77 -3.50 4.35 5.48 4.49 13.01 -15.18 29.83 26.23 -12.81 82.74 0.28 -0.09 0.11 7298.38
318 100 10 16.45 0.05 5.99 0.37 5.17 5.81 9.92 9.92 9.19 -2.33 5.78 2.69 6.18 7.13 4.27 1.65 -15.18 29.83 26.23 -12.81 83.05 0.31 0.07 0.15 7779.99
319 100 10 16.51 0.06 6.09 0.10 5.17 5.81 9.92 9.92 10.13 0.94 5.79 -0.30 -2.98 1.72 4.61 -5.41 -15.18 29.83 26.23 -12.81 83.41 0.36 -0.01 -0.07 7911.99
320 100 10 16.55 0.04 6.38 0.29 5.18 5.83 9.92 9.92 10.83 0.70 5.81 -13.86 -13.56 7.14 4.40 5.42 -15.18 29.83 26.23 -12.81 83.66 0.26 -0.35 -0.34 8283.08
321 100 10 16.60 0.05 6.78 0.40 5.18 5.85 9.92 9.92 15.06 4.23 5.84 -15.49 -1.63 8.21 4.69 1.07 -15.18 29.83 26.23 -12.81 84.00 0.33 -0.39 -0.04 8805.50
322 100 10 16.65 0.05 6.88 0.10 5.19 5.87 9.92 9.92 20.38 5.32 5.88 -14.14 1.35 2.05 4.23 -6.15 -15.18 29.83 26.23 -12.81 84.34 0.34 -0.35 0.03 8938.75
323 100 10 16.70 0.05 7.22 0.34 5.19 5.90 9.92 9.92 13.58 -6.80 5.90 -11.25 2.89 7.05 4.53 5.00 -15.18 29.83 26.23 -12.81 84.69 0.35 -0.28 0.07 9378.28
324 100 10 16.75 0.05 7.41 0.19 5.20 5.92 9.92 9.92 9.55 -4.03 5.92 -8.49 2.76 3.62 6.11 -3.43 -15.18 29.83 26.23 -12.81 85.07 0.39 -0.21 0.07 9622.75
325 100 10 16.81 0.06 7.58 0.17 5.21 5.94 9.92 9.92 7.66 -1.88 5.92 -0.72 7.77 2.94 3.78 -0.68 -15.18 29.83 26.23 -12.81 85.51 0.44 -0.02 0.19 9844.06
326 100 10 16.85 0.04 7.66 0.08 5.21 5.97 9.92 9.92 7.21 -0.45 5.92 4.62 5.34 1.94 4.73 -1.00 -15.18 29.83 26.23 -12.81 85.83 0.32 0.12 0.13 9949.66
327 100 10 16.90 0.05 7.35 -0.31 5.22 5.99 9.92 9.92 6.71 -0.50 5.93 5.35 0.72 -6.16 3.56 -8.10 -15.18 29.83 26.23 -12.81 86.20 0.37 0.13 0.02 9549.19
328 100 10 16.95 0.05 7.34 -0.01 5.23 6.02 9.92 9.92 6.61 -0.10 5.93 3.82 -1.53 -0.24 2.83 5.93 -15.18 29.83 26.23 -12.81 86.58 0.37 0.10 -0.04 9533.41
329 100 10 17.00 0.05 7.03 -0.31 5.23 6.04 9.92 9.92 6.74 0.13 5.93 2.97 -0.85 -6.33 2.02 -6.09 -15.18 29.83 26.23 -12.81 86.92 0.34 0.07 -0.02 9130.51
330 100 10 17.05 0.05 6.89 -0.14 5.24 6.06 9.92 9.92 6.68 -0.06 5.93 3.62 0.64 -2.84 1.02 3.49 -15.18 29.83 26.23 -12.81 87.26 0.34 0.09 0.02 8946.01
331 100 10 17.10 0.05 6.66 -0.23 5.24 6.07 9.92 9.92 6.28 -0.40 5.93 2.89 -0.72 -4.38 -0.24 -1.54 -15.18 29.83 26.23 -12.81 87.61 0.35 0.07 -0.02 8650.26
332 100 10 17.15 0.05 6.52 -0.14 5.25 6.08 9.92 9.92 6.07 -0.21 5.94 1.02 -1.87 -2.79 -0.72 1.59 -15.18 29.83 26.23 -12.81 87.94 0.33 0.03 -0.05 8469.12
333 100 10 17.20 0.05 6.34 -0.18 5.25 6.10 9.92 9.92 5.63 -0.44 5.93 -0.19 -1.22 -3.67 -1.79 -0.89 -15.18 29.83 26.23 -12.81 88.24 0.30 -0.00 -0.03 8239.95
334 100 10 17.25 0.05 6.05 -0.29 5.25 6.11 9.92 9.92 5.43 -0.19 5.93 -0.87 -0.68 -5.65 -2.72 -1.97 -15.18 29.83 26.23 -12.81 88.55 0.31 -0.02 -0.02 7865.74
335 100 10 17.30 0.05 5.90 -0.15 5.25 6.12 9.92 9.92 5.50 0.07 5.93 -3.33 -2.45 -3.05 -3.32 2.59 -15.18 29.83 26.23 -12.81 88.84 0.30 -0.08 -0.06 7667.30
336 100 10 17.35 0.05 5.60 -0.30 5.25 6.13 9.92 9.92 5.49 -0.00 5.93 -4.24 -0.91 -6.14 -4.13 -3.08 -15.18 29.83 26.23 -12.81 89.12 0.27 -0.11 -0.02 7276.45
337 100 10 17.40 0.05 5.47 -0.13 5.25 6.13 9.92 9.92 5.37 -0.13 5.93 -5.06 -0.82 -2.54 -3.76 3.60 -15.18 29.83 26.23 -12.81 89.40 0.28 -0.13 -0.02 7105.02
338 100 10 17.45 0.05 5.45 -0.02 5.26 6.13 9.92 9.92 5.36 -0.01 5.93 -5.86 -0.80 -0.46 -3.79 2.08 -15.18 29.83 26.23 -12.81 89.68 0.27 -0.15 -0.02 7075.04
339 100 10 17.50 0.05 5.45 0.00 5.26 6.14 9.92 9.92 4.80 -0.56 5.92 -1.77 4.09 0.04 -3.15 0.50 -15.18 29.83 26.23 -12.81 89.94 0.26 -0.04 0.10 7077.36
340 100 10 17.55 0.05 5.22 -0.22 5.26 6.15 9.92 9.92 4.32 -0.48 5.92 -1.52 0.25 -4.38 -3.30 -4.42 -15.18 29.83 26.23 -12.81 90.20 0.27 -0.04 0.01 6786.84
341 100 10 17.60 0.05 4.98 -0.24 5.25 6.15 9.92 9.92 4.60 0.28 5.92 -10.83 -9.32 -4.67 -3.33 -0.28 -15.18 29.83 26.23 -12.81 90.46 0.26 -0.27 -0.23 6471.50
342 100 10 17.65 0.05 4.85 -0.14 5.25 6.15 9.92 9.92 5.14 0.54 5.91 -18.10 -7.26 -2.89 -3.34 1.78 -15.18 29.83 26.23 -12.81 90.69 0.23 -0.45 -0.18 6295.02
343 100 10 17.70 0.05 4.92 0.07 5.25 6.15 9.92 9.92 5.41 0.27 5.91 -18.70 -0.61 1.41 -2.83 4.30 -15.18 29.83 26.23 -12.81 90.94 0.25 -0.47 -0.02 6386.61
344 100 10 17.75 0.05 5.17 0.26 5.25 6.15 9.92 9.92 4.58 -0.83 5.91 -7.05 11.65 5.13 -1.76 3.72 -15.18 29.83 26.23 -12.81 91.19 0.26 -0.18 0.29 6720.17
345 100 10 17.81 0.06 4.97 -0.20 5.25 6.14 9.92 9.92 4.32 -0.25 5.90 -4.08 2.97 -3.65 -1.81 -8.78 -15.18 29.83 26.23 -12.81 91.47 0.28 -0.10 0.07 6454.70
346 100 10 17.85 0.05 4.67 -0.30 5.25 6.13 9.92 9.92 4.33 0.01 5.90 -5.74 -1.65 -6.42 -1.84 -2.77 -15.18 29.83 26.23 -12.81 91.69 0.21 -0.14 -0.04 6071.07
347 100 10 17.90 0.05 4.57 -0.10 5.25 6.12 9.92 9.92 5.19 0.86 5.90 -17.51 -11.77 -2.04 -1.79 4.38 -15.18 29.83 26.23 -12.81 91.92 0.23 -0.44 -0.29 5938.83
348 100 10 17.96 0.05 4.78 0.21 5.25 6.10 9.92 9.92 5.24 0.05 5.89 -13.41 4.10 3.75 -1.37 5.79 -15.18 29.83 26.23 -12.22 92.18 0.26 -0.34 0.10 6206.93
349 100 10 18.00 0.04 5.04 0.26 5.25 6.09 9.92 9.92 4.79 -0.45 5.89 -7.92 5.50 6.14 -0.76 2.39 -15.18 29.83 26.23 -12.22 92.40 0.22 -0.20 0.14 6550.10
350 100 10 18.05 0.05 4.75 -0.29 5.24 6.07 9.92 9.92 4.15 -0.64 5.89 -3.78 4.14 -5.65 -0.89 -11.79 -15.18 29.83 26.23 -12.22 92.64 0.24 -0.09 0.10 6175.63
351 100 10 18.10 0.05 4.57 -0.18 5.24 6.05 9.92 9.92 4.16 0.01 5.88 -5.82 -2.04 -3.58 -0.78 2.07 -15.18 29.83 26.23 -12.22 92.87 0.23 -0.15 -0.05 5943.12
352 100 10 18.15 0.05 4.43 -0.15 5.24 6.02 9.92 9.92 5.76 1.60 5.88 -18.94 -13.12 -3.04 -0.79 0.54 -15.18 29.83 26.23 -12.22 93.08 0.22 -0.47 -0.33 5749.69
353 100 10 18.20 0.05 4.55 0.12 5.24 5.99 9.92 9.92 6.18 0.42 5.88 -21.66 -2.72 2.36 -0.70 5.40 -15.18 29.83 26.23 -12.22 93.32 0.24 -0.54 -0.07 5909.29
354 100 10 18.25 0.05 4.80 0.25 5.24 5.96 9.92 9.92 5.82 -0.35 5.88 -18.82 2.85 5.13 -0.70 2.77 -15.18 29.83 26.23 -12.22 93.56 0.24 -0.47 0.07 6236.05
355 100 10 18.30 0.05 5.20 0.40 5.24 5.94 9.92 9.92 4.40 -1.42 5.88 -14.05 4.77 8.19 0.49 3.06 -15.18 29.83 26.23 -12.22 93.81 0.25 -0.35 0.12 6757.61
356 100 10 18.35 0.05 4.84 -0.36 5.24 5.90 9.92 9.92 4.08 -0.32 5.87 -10.41 3.64 -7.27 0.40 -15.46 -15.18 29.83 26.23 -12.22 94.05 0.24 -0.26 0.09 6285.62
357 100 10 18.40 0.05 4.90 0.06 5.24 5.87 9.92 9.92 4.47 0.39 5.87 -13.09 -2.67 1.23 0.73 8.49 -15.18 29.83 26.23 -12.22 94.30 0.24 -0.33 -0.07 6365.38
358 100 10 18.45 0.05 4.49 -0.41 5.23 5.83 9.92 9.92 9.85 5.39 5.88 -17.99 -4.90 -8.07 -0.45 -9.30 -15.18 29.83 26.23 -12.22 94.53 0.23 -0.45 -0.12 5830.73
359 100 10 18.50 0.05 4.95 0.46 5.23 5.79 9.92 9.92 11.81 1.96 5.90 -15.42 2.58 9.34 -0.13 17.41 -15.18 29.83 26.23 -12.22 94.77 0.24 -0.39 0.06 6425.48
360 100 10 18.55 0.05 5.23 0.29 5.23 5.75 9.92 9.92 14.44 2.63 5.92 -7.70 7.71 5.78 1.01 -3.56 -15.18 29.83 26.23 -12.22 95.03 0.26 -0.19 0.19 6801.14
361 100 10 18.60 0.05 5.70 0.46 5.23 5.72 9.92 9.92 17.49 3.05 5.95 -6.67 1.04 9.11 2.28 3.33 -15.18 29.83 26.23 -12.22 95.32 0.29 -0.17 0.03 7404.98
362 100 10 18.65 0.05 5.70 0.00 5.23 5.68 9.92 9.92 30.26 12.76 6.02 -1.07 5.60 0.05 2.59 -9.06 -15.18 29.83 26.23 -12.22 95.60 0.28 -0.03 0.14 7408.36
