x averagetime averagesmooth time timedelta speed speeddelta speedaverage speedaveragetime speedmax speedmaxtime maxspeed maxspeeddelta maxspeedaverage angle angledelta acceleration accelerationsmooth accelerationdelta accelerationmin accelerationmax accelerationmintime accelerationmaxtime distance distancedelta turn turndelta rpm
241 100 10 12.50 0.05 4.16 -0.17 4.38 3.54 7.90 4.70 4.26 -0.08 5.44 5.71 0.30 -3.60 -0.61 -1.70 -11.29 11.15 8.03 -6.28 53.42 0.20 0.14 0.01 5402.70
242 100 10 12.55 0.05 3.77 -0.39 4.38 3.54 7.90 4.70 4.75 0.49 5.43 6.73 1.02 -8.17 -0.91 -4.57 -11.29 11.15 8.03 -8.17 53.60 0.18 0.17 0.03 4893.15
243 100 10 12.60 0.05 3.88 0.11 4.38 3.55 7.90 4.70 5.42 0.67 5.43 8.61 1.88 2.18 -0.06 10.35 -11.29 11.15 8.03 -8.17 53.79 0.19 0.22 0.05 5034.91
244 100 10 12.65 0.05 4.20 0.33 4.38 3.56 7.90 4.70 5.20 -0.22 5.43 8.88 0.27 6.52 0.68 4.34 -11.29 11.15 8.03 -8.17 54.00 0.21 0.22 0.01 5458.66
245 100 10 12.70 0.05 4.54 0.34 4.38 3.57 7.90 4.70 4.84 -0.35 5.43 8.02 -0.87 6.51 0.99 -0.01 -11.29 11.15 8.03 -8.17 54.24 0.24 0.20 -0.02 5898.70
246 100 10 12.75 0.04 4.30 -0.24 4.38 3.58 7.90 4.70 4.30 -0.54 5.43 4.91 -3.11 -5.37 0.14 -11.89 -11.29 11.15 8.03 -8.17 54.43 0.19 0.12 -0.08 5584.57
247 100 10 12.80 0.05 4.09 -0.21 4.38 3.59 7.90 4.70 4.22 -0.08 5.42 5.08 0.17 -3.89 -0.61 1.48 -11.29 11.15 8.03 -8.17 54.65 0.22 0.13 0.00 5316.72
248 100 10 12.85 0.05 3.92 -0.18 4.38 3.60 7.90 4.70 4.94 0.71 5.42 6.05 0.96 -3.52 -1.63 0.37 -11.29 11.15 8.03 -8.17 54.85 0.20 0.15 0.02 5087.78
249 100 10 12.90 0.05 4.05 0.14 4.37 3.61 7.90 4.70 5.51 0.58 5.42 7.81 1.76 2.69 -0.86 6.22 -11.29 11.15 8.03 -8.17 55.05 0.21 0.20 0.04 5266.28
250 100 10 12.95 0.05 4.26 0.20 4.37 3.62 7.90 4.70 5.51 -0.00 5.42 7.71 -0.10 4.09 -0.26 1.39 -11.29 11.15 8.03 -8.17 55.26 0.21 0.19 -0.00 5531.79
251 100 10 13.00 0.05 4.35 0.09 4.37 3.63 7.90 4.70 4.79 -0.72 5.42 6.85 -0.86 1.88 0.29 -2.21 -11.29 11.15 8.03 -8.17 55.48 0.21 0.17 -0.02 5651.56
252 100 10 13.05 0.05 4.42 0.07 4.37 3.64 7.90 4.70 4.38 -0.40 5.41 5.36 -1.49 1.41 1.25 -0.47 -11.29 11.15 8.03 -8.17 55.70 0.22 0.13 -0.04 5743.26
253 100 10 13.10 0.05 4.23 -0.19 4.37 3.65 7.90 4.70 4.19 -0.20 5.41 5.70 0.34 -3.69 0.66 -5.10 -11.29 11.15 8.03 -8.17 55.92 0.22 0.14 0.01 5494.22
254 100 10 13.15 0.05 4.03 -0.20 4.37 3.66 7.90 4.70 4.29 0.11 5.40 6.46 0.75 -4.04 -0.39 -0.35 -11.29 11.15 8.03 -8.17 56.12 0.20 0.16 0.02 5231.74
255 100 10 13.20 0.05 3.87 -0.16 4.37 3.67 7.90 4.70 4.49 0.20 5.40 7.42 0.96 -3.29 -1.37 0.75 -11.29 11.15 8.03 -8.17 56.31 0.19 0.19 0.02 5022.16
256 100 10 13.25 0.05 3.83 -0.03 4.37 3.67 7.90 4.70 4.75 0.26 5.40 8.70 1.28 -0.69 -0.90 2.61 -11.29 11.15 8.03 -8.17 56.50 0.19 0.22 0.03 4978.51
257 100 10 13.30 0.05 3.97 0.14 4.37 3.68 7.90 4.70 5.07 0.32 5.40 8.87 0.17 2.68 -0.25 3.37 -11.29 11.15 8.03 -8.17 56.70 0.21 0.22 0.00 5159.53
258 100 10 13.35 0.05 4.18 0.21 4.37 3.69 7.90 4.70 5.51 0.44 5.40 7.91 -0.97 4.37 0.54 1.69 -11.29 11.15 8.03 -8.17 56.90 0.20 0.20 -0.02 5431.82
259 100 10 13.40 0.05 4.71 0.53 4.37 3.70 7.90 4.71 5.31 -0.19 5.40 7.17 -0.73 10.65 1.34 6.28 -11.29 11.15 10.65 -8.17 57.14 0.24 0.18 -0.02 6123.35
260 100 10 13.45 0.05 4.50 -0.22 4.37 3.72 7.90 4.71 4.76 -0.56 5.39 4.79 -2.38 -4.26 0.50 -14.90 -11.29 11.15 10.65 -8.17 57.37 0.23 0.12 -0.06 5841.26
261 100 10 13.50 0.05 4.28 -0.22 4.37 3.73 7.90 4.71 4.47 -0.29 5.39 4.93 0.14 -4.41 -0.13 -0.15 -11.29 11.15 10.65 -8.17 57.58 0.21 0.12 0.00 5560.82
262 100 10 13.55 0.05 3.93 -0.35 4.37 3.74 7.90 4.71 4.30 -0.17 5.39 6.31 1.38 -6.63 -0.93 -2.22 -11.29 11.15 10.65 -8.17 57.79 0.21 0.16 0.03 5104.39
263 100 10 13.61 0.05 3.99 0.06 4.36 3.75 7.90 4.71 4.74 0.43 5.38 7.71 1.40 1.10 -0.45 7.73 -11.29 11.15 10.65 -8.17 57.99 0.21 0.19 0.03 5178.81
264 100 10 13.65 0.05 4.16 0.18 4.36 3.76 7.90 4.71 6.71 1.98 5.39 8.66 0.95 3.83 0.34 2.73 -11.29 11.15 10.65 -8.17 58.19 0.19 0.22 0.02 5407.54
265 100 10 13.70 0.05 4.42 0.26 4.36 3.77 7.90 4.71 6.99 0.28 5.40 9.35 0.69 5.32 1.20 1.49 -11.29 11.15 10.65 -8.17 58.40 0.22 0.23 0.02 5746.15
266 100 10 13.75 0.05 4.54 0.12 4.36 3.79 7.90 4.71 4.71 -2.28 5.39 8.97 -0.39 2.48 1.51 -2.84 -11.29 11.15 10.65 -8.17 58.63 0.22 0.22 -0.01 5904.06
267 100 10 13.81 0.06 4.61 0.07 4.37 3.80 7.90 4.71 4.40 -0.31 5.39 8.13 -0.84 1.16 1.36 -1.32 -11.29 11.15 10.65 -8.17 58.89 0.26 0.20 -0.02 5989.75
268 100 10 13.85 0.05 4.49 -0.12 4.37 3.82 7.90 4.71 4.10 -0.30 5.38 5.89 -2.24 -2.53 0.67 -3.68 -11.29 11.15 10.65 -8.17 59.10 0.21 0.15 -0.06 5838.83
269 100 10 13.90 0.05 4.19 -0.30 4.37 3.83 7.90 4.71 4.22 0.12 5.38 4.91 -0.97 -6.41 -1.03 -3.88 -11.29 11.15 10.65 -8.17 59.29 0.20 0.12 -0.02 5447.46
270 100 10 13.95 0.05 3.99 -0.21 4.36 3.83 7.90 4.71 8.18 3.95 5.39 5.03 0.12 -3.99 -1.01 2.42 -11.29 11.15 10.65 -8.17 59.50 0.21 0.13 0.00 5177.88
271 100 10 14.00 0.05 3.97 -0.01 4.36 3.84 7.90 4.71 9.87 1.69 5.41 6.05 1.01 -0.25 -0.59 3.74 -11.29 11.15 10.65 -8.17 59.69 0.19 0.15 0.03 5161.72
272 100 10 14.05 0.05 4.41 0.44 4.36 3.86 7.90 4.71 11.73 1.86 5.43 7.25 1.20 8.61 0.93 8.86 -11.29 11.15 10.65 -8.17 59.92 0.23 0.18 0.03 5731.97
273 100 10 14.10 0.05 4.53 0.12 4.36 3.87 7.90 4.71 14.21 2.48 5.46 5.30 -1.95 2.36 1.06 -6.25 -11.29 11.15 10.65 -8.17 60.14 0.22 0.13 -0.05 5881.92
274 100 10 14.15 0.05 4.53 -0.00 4.36 3.88 7.90 4.71 20.99 6.78 5.52 5.97 0.67 -0.02 0.67 -2.38 -11.29 11.15 10.65 -8.17 60.37 0.23 0.15 0.02 5880.55
275 100 10 14.20 0.05 4.95 0.43 4.37 3.90 7.90 4.95 9.81 -11.18 5.53 3.44 -2.53 8.71 1.01 8.73 -11.29 11.15 10.65 -8.17 60.61 0.24 0.09 -0.06 6434.75
276 100 10 14.25 0.05 5.18 0.23 4.37 3.91 7.90 5.18 9.71 -0.10 5.55 3.04 -0.39 4.59 1.22 -4.11 -11.29 11.15 10.65 -8.17 60.87 0.26 0.08 -0.01 6733.24
277 100 10 14.30 0.05 5.35 0.16 4.37 3.93 7.90 5.35 9.79 0.08 5.57 1.79 -1.25 3.23 1.43 -1.36 -11.29 11.15 10.65 -8.17 61.15 0.27 0.04 -0.03 6947.31
278 100 10 14.35 0.05 5.93 0.58 4.38 3.95 7.90 5.93 9.78 -0.01 5.58 1.44 -0.36 11.64 2.85 8.41 -11.29 11.64 11.64 -8.17 61.44 0.30 0.04 -0.01 7703.30
279 100 10 14.40 0.05 5.86 -0.07 4.38 3.98 7.90 5.93 9.80 0.02 5.60 -0.22 -1.66 -1.33 3.35 -12.97 -11.29 11.64 11.64 -8.17 61.74 0.30 -0.01 -0.04 7615.25
280 100 10 14.45 0.05 6.17 0.31 4.39 4.01 7.90 6.17 9.81 0.02 5.61 0.11 0.33 6.23 4.38 7.56 -11.29 11.64 11.64 -8.17 62.05 0.31 0.00 0.01 8019.88
281 100 10 14.50 0.05 6.35 0.18 4.40 4.04 7.90 6.35 9.82 0.00 5.63 0.47 0.36 3.76 4.78 -2.47 -11.29 11.64 11.64 -8.17 62.36 0.30 0.01 0.01 8254.24
282 100 10 14.55 0.05 6.52 0.17 4.40 4.08 7.90 6.52 9.78 -0.04 5.64 1.62 1.15 3.35 4.25 -0.40 -11.29 11.64 11.64 -8.17 62.68 0.33 0.04 0.03 8472.09
283 100 10 14.60 0.05 6.89 0.37 4.41 4.11 7.90 6.89 9.74 -0.04 5.65 1.20 -0.43 7.48 4.76 4.12 -11.29 11.64 11.64 -8.17 63.03 0.34 0.03 -0.01 8957.76
284 100 10 14.66 0.06 7.10 0.20 4.42 4.15 7.90 7.10 9.76 0.02 5.67 -0.34 -1.54 3.40 5.11 -4.08 -11.29 11.64 11.64 -8.17 63.45 0.43 -0.01 -0.04 9222.60
285 100 10 14.70 0.04 7.33 0.24 4.43 4.18 7.90 7.33 9.77 0.01 5.68 -0.15 0.20 5.88 4.82 2.48 -11.29 11.64 11.64 -8.17 63.75 0.29 -0.00 0.00 9528.22
286 100 10 14.75 0.05 7.53 0.20 4.44 4.22 7.90 7.53 9.74 -0.03 5.70 0.69 0.84 3.86 4.75 -2.02 -11.29 11.64 11.64 -8.17 64.14 0.39 0.02 0.02 9788.85
287 100 10 14.80 0.05 7.76 0.22 4.45 4.25 7.90 7.76 9.76 0.02 5.71 0.79 0.10 4.63 4.89 0.77 -11.29 11.64 11.64 -8.17 64.51 0.37 0.02 0.00 10077.72
288 100 10 14.85 0.05 8.08 0.32 4.47 4.29 8.08 8.08 9.71 -0.05 5.73 0.59 -0.21 6.44 4.37 1.81 -11.29 11.64 11.64 -8.17 64.91 0.40 0.01 -0.01 10495.95
289 100 10 14.90 0.05 8.16 0.08 4.48 4.33 8.16 8.16 9.71 -0.00 5.74 -0.27 -0.86 1.56 4.66 -4.88 -11.29 11.64 11.64 -8.17 65.34 0.42 -0.01 -0.02 10601.15
290 100 10 14.95 0.05 8.54 0.38 4.49 4.37 8.54 8.54 9.71 0.00 5.75 -0.46 -0.19 8.01 4.84 6.45 -11.29 11.64 11.64 -8.17 65.75 0.41 -0.01 -0.00 11100.61
291 100 10 15.01 0.06 8.71 0.17 4.51 4.41 8.71 8.71 9.66 -0.06 5.77 -0.26 0.20 3.07 4.77 -4.93 -11.29 11.64 11.64 -8.17 66.23 0.48 -0.01 0.01 11320.30
292 100 10 15.05 0.05 8.92 0.20 4.52 4.46 8.92 8.92 9.65 -0.01 5.78 0.51 0.77 4.34 4.87 1.26 -11.29 11.64 11.64 -6.63 66.65 0.42 0.01 0.02 11585.07
293 100 10 15.10 0.05 9.08 0.17 4.54 4.51 9.08 9.08 9.66 0.01 5.79 0.27 -0.24 3.46 4.46 -0.88 -11.29 11.64 11.64 -6.63 67.08 0.44 0.01 -0.01 11800.64
294 100 10 15.15 0.05 9.48 0.40 4.56 4.56 9.48 9.48 9.66 0.00 5.81 0.19 -0.08 7.83 4.91 4.38 -11.29 11.64 11.64 -6.63 67.57 0.48 0.00 -0.00 12319.62
295 100 10 15.20 0.05 9.57 0.09 4.57 4.62 9.57 9.57 9.76 0.10 5.82 -0.37 -0.56 1.80 4.50 -6.03 -11.29 11.64 11.64 -6.63 68.05 0.49 -0.01 -0.01 12439.06
296 100 10 15.25 0.05 9.87 0.30 4.59 4.68 9.87 9.87 5.93 -3.83 5.82 0.62 0.99 6.22 4.74 4.42 -11.29 11.64 11.64 -6.63 68.53 0.47 0.02 0.02 12827.11
297 100 10 15.31 0.06 9.76 -0.11 4.61 4.74 9.87 9.87 5.97 0.04 5.82 0.67 0.04 -2.04 4.07 -8.26 -11.29 11.64 11.64 -6.63 69.07 0.55 0.02 0.00 12678.68
298 100 10 15.36 0.05 9.59 -0.17 4.63 4.80 9.87 9.87 5.82 -0.15 5.82 -0.27 -0.94 -3.13 3.11 -1.09 -11.29 11.64 11.64 -6.63 69.59 0.52 -0.01 -0.02 12459.43
299 100 10 15.40 0.04 9.34 -0.25 4.64 4.86 9.87 9.87 5.82 0.01 5.82 -0.72 -0.45 -5.82 2.38 -2.69 -11.29 11.64 11.64 -6.63 69.99 0.40 -0.02 -0.01 12134.48
300 100 10 15.45 0.05 9.18 -0.16 4.66 4.91 9.87 9.87 5.82 -0.01 5.82 -1.02 -0.30 -3.37 1.24 2.45 -11.29 11.64 11.64 -6.63 70.43 0.44 -0.03 -0.01 11924.25
301 100 10 15.50 0.05 8.93 -0.25 4.67 4.97 9.87 9.87 5.80 -0.02 5.82 -0.86 0.16 -5.01 0.43 -1.63 -11.29 11.64 11.64 -6.63 70.87 0.44 -0.02 0.00 11605.58
302 100 10 15.55 0.05 8.67 -0.27 4.68 5.02 9.87 9.87 5.74 -0.05 5.82 -1.48 -0.62 -5.32 -0.54 -0.32 -11.29 11.64 11.64 -6.63 71.31 0.43 -0.04 -0.02 11259.82
303 100 10 15.60 0.05 8.44 -0.23 4.70 5.07 9.87 9.87 5.71 -0.03 5.82 -1.68 -0.20 -4.53 -1.34 0.80 -11.29 11.64 11.64 -6.63 71.73 0.42 -0.04 -0.01 10965.75
304 100 10 15.65 0.05 8.22 -0.22 4.71 5.12 9.87 9.87 5.69 -0.03 5.82 -2.14 -0.46 -4.41 -2.56 0.12 -11.29 11.64 11.64 -6.63 72.14 0.41 -0.05 -0.01 10679.42
305 100 10 15.70 0.05 8.03 -0.19 4.72 5.17 9.87 9.87 5.63 -0.05 5.82 -2.56 -0.42 -3.90 -3.13 0.51 -11.29 11.64 11.64 -6.63 72.54 0.40 -0.06 -0.01 10426.31
306 100 10 15.75 0.05 7.73 -0.29 4.73 5.22 9.87 9.87 5.57 -0.06 5.82 -3.25 -0.70 -5.71 -4.32 -1.81 -11.29 11.64 11.64 -6.63 72.93 0.39 -0.08 -0.02 10047.91
307 100 10 15.80 0.05 7.45 -0.28 4.74 5.26 9.87 9.87 5.33 -0.24 5.82 -4.39 -1.13 -5.71 -4.69 0.00 -11.29 11.64 11.64 -6.63 73.30 0.37 -0.11 -0.03 9684.64
308 100 10 15.85 0.05 7.21 -0.24 4.75 5.30 9.87 9.87 5.22 -0.11 5.81 -5.30 -0.91 -4.59 -4.84 1.11 -11.29 11.64 11.64 -6.63 73.68 0.38 -0.13 -0.02 9368.44
309 100 10 15.90 0.05 7.11 -0.10 4.75 5.34 9.87 9.87 5.37 0.15 5.81 -6.45 -1.15 -2.05 -4.46 2.54 -11.29 11.64 11.64 -6.63 74.02 0.34 -0.16 -0.03 9240.43
310 100 10 15.95 0.05 6.67 -0.44 4.76 5.37 9.87 9.87 5.35 -0.02 5.81 -7.31 -0.86 -8.97 -5.02 -6.91 -11.29 11.64 11.64 -8.97 74.35 0.33 -0.18 -0.02 8669.54
311 100 10 16.00 0.05 6.30 -0.38 4.76 5.40 9.87 9.87 4.69 -0.66 5.81 -8.83 -1.51 -7.36 -5.25 1.60 -11.29 11.64 11.64 -8.97 74.67 0.32 -0.22 -0.04 8181.63
312 100 10 16.05 0.05 6.57 0.28 4.77 5.44 9.87 9.87 4.53 -0.16 5.80 -9.41 -0.58 5.54 -4.17 12.90 -11.29 11.64 11.64 -8.97 75.00 0.33 -0.24 -0.01 8541.61
313 100 10 16.10 0.05 6.27 -0.30 4.77 5.47 9.87 9.87 4.73 0.19 5.80 -10.80 -1.40 -6.00 -4.32 -11.54 -11.29 11.64 11.64 -8.97 75.31 0.31 -0.27 -0.03 8151.79
314 100 10 16.15 0.05 5.45 -0.82 4.78 5.49 9.87 9.87 4.90 0.18 5.80 -12.84 -2.04 -16.45 -5.52 -10.45 -16.45 11.64 11.64 -16.45 75.59 0.27 -0.32 -0.05 7082.99
315 100 10 16.20 0.05 5.76 0.31 4.78 5.51 9.87 9.87 4.81 -0.09 5.79 -14.09 -1.25 6.22 -4.51 22.67 -16.45 11.64 11.64 -16.45 75.87 0.29 -0.35 -0.03 7487.05
316 100 10 16.25 0.05 5.59 -0.17 4.78 5.53 9.87 9.87 4.46 -0.35 5.79 -16.03 -1.94 -3.56 -4.29 -9.78 -16.45 11.64 11.64 -16.45 76.15 0.27 -0.40 -0.05 7260.35
317 100 10 16.30 0.05 5.02 -0.57 4.78 5.55 9.87 9.87 4.69 0.23 5.79 -17.56 -1.52 -11.09 -4.83 -7.53 -16.45 11.64 11.64 -16.45 76.40 0.26 -0.44 -0.04 6525.68
318 100 10 16.35 0.05 4.69 -0.34 4.78 5.57 9.87 9.87 4.60 -0.09 5.78 -19.47 -1.92 -6.58 -5.03 4.51 -16.45 11.64 11.64 -16.45 76.64 0.24 -0.49 -0.05 6089.99
319 100 10 16.40 0.05 4.78 0.09 4.78 5.58 9.87 9.87 4.55 -0.05 5.78 -21.04 -1.57 1.82 -4.64 8.40 -16.45 11.64 11.64 -16.45 76.88 0.23 -0.53 -0.04 6206.16
320 100 10 16.45 0.05 4.28 -0.49 4.78 5.59 9.87 9.87 3.92 -0.63 5.77 -23.19 -2.15 -10.04 -4.75 -11.87 -16.45 11.64 11.64 -16.45 77.09 0.21 -0.58 -0.05 5566.79
321 100 10 16.50 0.05 4.33 0.04 4.78 5.60 9.87 9.87 3.67 -0.25 5.77 -25.18 -1.99 0.84 -3.93 10.88 -16.45 11.64 11.64 -16.45 77.32 0.23 -0.63 -0.05 5624.73
322 100 10 16.55 0.05 4.10 -0.23 4.78 5.61 9.87 9.87 3.36 -0.31 5.76 -27.58 -2.40 -4.85 -4.97 -5.69 -16.45 11.64 11.64 -16.45 77.51 0.19 -0.69 -0.06 5328.81
323 100 10 16.60 0.05 3.70 -0.41 4.77 5.61 9.87 9.87 3.40 0.04 5.75 -29.46 -1.89 -7.80 -5.15 -2.96 -16.45 11.64 11.64 -16.45 77.70 0.19 -0.74 -0.05 4801.59
324 100 10 16.65 0.05 3.63 -0.06 4.77 5.60 9.87 9.87 3.54 0.14 5.75 -31.47 -2.01 -1.29 -3.63 6.51 -16.45 11.64 11.64 -16.45 77.88 0.18 -0.79 -0.05 4719.17
325 100 10 16.70 0.05 3.32 -0.31 4.77 5.60 9.87 9.87 3.68 0.14 5.74 -32.82 -1.35 -6.29 -4.88 -5.00 -16.45 11.64 11.64 -16.45 78.04 0.16 -0.82 -0.03 4318.57
326 100 10 16.75 0.05 2.99 -0.34 4.76 5.59 9.87 9.87 3.61 -0.07 5.73 -33.19 -0.37 -6.50 -5.18 -0.21 -16.45 11.64 11.64 -16.45 78.20 0.16 -0.83 -0.01 3879.42
327 100 10 16.80 0.05 3.31 0.32 4.76 5.58 9.87 9.87 3.62 0.01 5.73 -32.25 0.94 6.47 -3.42 12.97 -16.45 11.64 11.64 -16.45 78.36 0.17 -0.81 0.02 4299.79
328 100 10 16.85 0.05 3.27 -0.04 4.75 5.58 9.87 9.87 3.59 -0.02 5.72 -30.52 1.72 -0.75 -2.84 -7.22 -16.45 11.64 11.64 -16.45 78.53 0.16 -0.76 0.04 4250.99
329 100 10 16.90 0.05 3.10 -0.17 4.75 5.57 9.87 9.87 3.46 -0.14 5.71 -25.79 4.74 -3.43 -3.36 -2.68 -16.45 11.64 11.64 -16.45 78.68 0.16 -0.64 0.12 4023.68
330 100 10 16.95 0.05 3.35 0.25 4.74 5.55 9.87 9.87 3.42 -0.04 5.71 -22.78 3.00 5.38 -1.82 8.81 -16.45 11.64 11.64 -16.45 78.84 0.16 -0.57 0.08 4352.00
331 100 10 17.00 0.05 3.33 -0.02 4.74 5.54 9.87 9.87 3.43 0.01 5.70 -18.03 4.75 -0.36 -1.94 -5.74 -16.45 11.64 11.64 -16.45 79.02 0.17 -0.45 0.12 4327.40
332 100 10 17.05 0.05 3.25 -0.08 4.73 5.53 9.87 9.87 3.49 0.05 5.69 -13.25 4.78 -1.54 -1.61 -1.18 -16.45 11.64 11.64 -16.45 79.18 0.17 -0.33 0.12 4223.27
333 100 10 17.10 0.05 3.17 -0.08 4.73 5.53 9.87 9.87 3.56 0.07 5.69 -10.81 2.44 -1.61 -0.99 -0.07 -16.45 11.64 11.64 -16.45 79.34 0.16 -0.27 0.06 4120.90
334 100 10 17.15 0.05 3.39 0.22 4.73 5.52 9.87 9.87 3.50 -0.05 5.68 -9.45 1.36 4.53 -0.41 6.14 -16.45 11.64 11.64 -16.45 79.50 0.16 -0.24 0.03 4403.55
335 100 10 17.20 0.05 3.32 -0.07 4.72 5.51 9.87 9.87 3.40 -0.10 5.67 -7.27 2.18 -1.28 0.09 -5.81 -16.45 11.64 11.64 -16.45 79.67 0.17 -0.18 0.05 4319.02
336 100 10 17.25 0.05 3.21 -0.12 4.72 5.50 9.87 9.87 3.42 0.02 5.67 -6.36 0.91 -2.44 0.50 -1.16 -16.45 11.64 11.64 -16.45 79.83 0.15 -0.16 0.02 4167.08
337 100 10 17.30 0.05 3.37 0.16 4.71 5.49 9.87 9.87 3.58 0.16 5.66 -6.23 0.12 3.12 0.16 5.56 -16.45 11.64 11.64 -16.45 80.00 0.17 -0.16 0.00 4373.76
338 100 10 17.35 0.05 3.39 0.02 4.71 5.48 9.87 9.87 3.57 -0.01 5.65 -6.68 -0.45 0.47 0.28 -2.65 -16.45 11.64 11.64 -16.45 80.17 0.17 -0.17 -0.01 4404.19
339 100 10 17.40 0.05 3.33 -0.06 4.70 5.47 9.87 9.87 3.42 -0.15 5.65 -6.84 -0.15 -1.15 0.51 -1.62 -16.45 11.64 11.64 -16.45 80.33 0.16 -0.17 -0.00 4330.73
340 100 10 17.45 0.05 3.23 -0.10 4.70 5.46 9.87 9.87 3.41 -0.01 5.64 -7.36 -0.52 -1.90 -0.22 -0.74 -16.45 11.64 11.64 -16.45 80.50 0.17 -0.18 -0.01 4202.65
341 100 10 17.50 0.05 3.25 0.02 4.70 5.45 9.87 9.87 3.63 0.21 5.63 -9.18 -1.82 0.38 -0.14 2.28 -16.45 11.64 11.64 -16.45 80.65 0.16 -0.23 -0.05 4226.49
342 100 10 17.55 0.05 3.39 0.14 4.69 5.45 9.87 9.87 4.05 0.42 5.63 -9.19 -0.01 2.71 0.28 2.33 -16.45 11.64 11.64 -16.45 80.82 0.17 -0.23 -0.00 4402.55
343 100 10 17.60 0.05 3.41 0.02 4.69 5.44 9.87 9.87 3.99 -0.06 5.62 -11.15 -1.97 0.42 0.49 -2.29 -16.45 11.64 11.64 -16.45 80.99 0.17 -0.28 -0.05 4430.05
344 100 10 17.65 0.05 3.64 0.23 4.69 5.43 9.87 9.87 4.03 0.04 5.62 -10.61 0.55 4.51 0.49 4.09 -16.45 11.64 11.64 -16.45 81.18 0.18 -0.27 0.01 4723.01
345 100 10 17.70 0.05 3.79 0.16 4.68 5.43 9.87 9.87 5.17 1.13 5.62 -9.44 1.17 3.06 0.92 -1.44 -16.45 11.64 11.64 -16.45 81.37 0.20 -0.24 0.03 4930.08
346 100 10 17.75 0.05 3.87 0.08 4.68 5.42 9.87 9.87 5.90 0.73 5.62 -8.43 1.01 1.64 1.33 -1.42 -16.45 11.64 11.64 -16.45 81.56 0.19 -0.21 0.03 5032.44
347 100 10 17.81 0.06 4.19 0.32 4.68 5.42 9.87 9.87 7.37 1.47 5.62 -6.36 2.07 5.48 1.56 3.84 -16.45 11.64 11.64 -16.45 81.80 0.24 -0.16 0.05 5445.52
348 100 10 17.85 0.04 4.28 0.09 4.68 5.43 9.87 9.87 8.11 0.74 5.63 -4.87 1.49 2.15 1.73 -3.33 -16.45 11.64 11.64 -16.45 81.99 0.18 -0.12 0.04 5565.89
349 100 10 17.90 0.05 4.59 0.30 4.68 5.43 9.87 9.87 9.28 1.18 5.64 -3.38 1.49 5.94 2.44 3.79 -16.45 11.64 11.64 -16.45 82.22 0.23 -0.08 0.04 5959.61
350 100 10 17.95 0.05 4.93 0.34 4.68 5.44 9.87 9.87 11.30 2.02 5.66 -2.80 0.58 7.14 3.35 1.20 -16.45 11.64 11.64 -16.45 82.46 0.24 -0.07 0.01 6405.00
351 100 10 18.00 0.05 5.20 0.27 4.68 5.45 9.87 9.87 11.54 0.24 5.68 -0.65 2.15 5.13 3.82 -2.01 -16.45 11.64 11.64 -16.45 82.73 0.27 -0.02 0.05 6751.77
352 100 10 18.05 0.05 5.33 0.13 4.68 5.46 9.87 9.87 10.72 -0.82 5.69 -0.82 -0.17 2.68 3.82 -2.46 -16.45 11.64 11.64 -16.45 82.98 0.26 -0.02 -0.00 6918.71
353 100 10 18.10 0.05 5.72 0.39 4.68 5.47 9.87 9.87 9.59 -1.12 5.70 -1.52 -0.71 7.85 4.56 5.18 -16.45 11.64 11.64 -16.45 83.27 0.29 -0.04 -0.02 7428.98
354 100 10 18.15 0.05 5.72 0.00 4.69 5.49 9.87 9.87 10.11 0.51 5.71 -0.12 1.41 0.08 4.12 -7.78 -16.45 11.64 11.64 -16.45 83.56 0.29 -0.00 0.04 7434.08
355 100 10 18.20 0.05 6.29 0.56 4.69 5.51 9.87 9.87 12.20 2.10 5.73 -1.85 -1.73 10.86 4.90 10.78 -16.45 11.64 11.64 -16.45 83.88 0.33 -0.05 -0.04 8167.89
356 100 10 18.25 0.05 6.40 0.11 4.70 5.54 9.87 9.87 13.80 1.59 5.75 -2.70 -0.85 2.33 4.97 -8.54 -16.45 11.64 11.64 -16.45 84.19 0.31 -0.07 -0.02 8312.90
357 100 10 18.30 0.05 6.56 0.16 4.70 5.57 9.87 9.87 8.26 -5.54 5.76 -3.18 -0.48 3.24 4.74 0.92 -16.45 11.64 11.64 -16.45 84.52 0.33 -0.08 -0.01 8523.56
358 100 10 18.35 0.05 6.62 0.06 4.71 5.59 9.87 9.87 13.08 4.82 5.78 -2.56 0.62 1.15 4.64 -2.09 -16.45 11.64 11.64 -16.45 84.85 0.33 -0.06 0.02 8598.25
359 100 10 18.40 0.05 7.09 0.47 4.71 5.61 9.87 9.87 9.39 -3.69 5.79 -1.42 1.14 9.23 4.97 8.08 -16.45 11.64 11.64 -16.45 85.21 0.36 -0.04 0.03 9209.79
360 100 10 18.45 0.05 7.36 0.27 4.72 5.64 9.87 9.87 7.99 -1.40 5.80 0.22 1.64 5.49 4.80 -3.74 -16.45 11.64 11.64 -16.45 85.58 0.37 0.01 0.04 9566.12
361 100 10 18.50 0.05 7.22 -0.14 4.73 5.67 9.87 9.87 7.21 -0.78 5.80 -0.22 -0.44 -2.72 4.02 -8.21 -16.45 11.64 11.64 -16.45 85.95 0.38 -0.01 -0.01 9382.20
362 100 10 18.55 0.05 7.06 -0.17 4.73 5.70 9.87 9.87 6.90 -0.30 5.80 0.11 0.33 -3.44 3.41 -0.72 -16.45 11.64 11.64 -16.45 86.29 0.34 0.00 0.01 9167.61
